400
496.6339032751883, 467.0593176460667
671.6998921300798, 953.2603107046091
674.6624371410858, 497.32410908376414
662.0116839454407, 803.435224553919
465.2869806378137, 572.5483787569485
845.0874684724885, 580.891527917533
580.0513809459027, 432.5124061974469
423.4819237031735, 59.21380930119413
69.22655292262125, 849.3843320103348
843.3864159753897, 582.9361041587941
889.2941551901494, 895.0809389700136
426.0833556824223, 330.96008640784424
850.3404143752228, 183.25746447976832
208.16071481537958, 926.0705305750986
911.9349651471523, 823.803584850768
611.0010767709839, 60.13373774199626
274.6686345437339, 808.7483879458299
814.9411091615754, 67.26073761590423
797.5323369707131, 764.2971208703649
874.6319519494003, 796.1619618787428
760.5764750685834, 875.7928350741162
679.5120054718371, 708.115503697636
887.7985773255151, 320.7167375514591
836.9379893739119, 858.4163643705093
846.9643640226581, 729.4106185801671
435.4017848408772, 306.8695236450952
151.07558344987427, 34.02615875208448
431.39407328555234, 546.8348082578015
500.4550866926085, 563.274810180355
95.85823906615609, 742.5268803287909
124.9285726870205, 393.8737525417414
554.8111553263221, 920.7193724330591
612.3390484444152, 779.1525411925217
963.5898603461143, 775.696516008398
42.63848468252674, 941.1058878250149
265.3162171849205, 415.2421950443983
986.0592588031449, 634.2486813638309
801.5545974190912, 200.65079697835685
69.37466253697444, 667.9486312400599
266.7700529989073, 815.1896864502975
366.01709355567135, 8.483507216978214
628.0773668510244, 833.1386562671114
823.828960992245, 172.88922531129003
667.9046389211911, 355.47701557187816
308.48004442203614, 373.73578785557993
749.5771201669958, 728.4840131052297
611.092537763239, 277.28862864812197
254.46056458300902, 967.9638086392519
945.3727887757035, 297.0824218716239
894.1853590317469, 274.5015276086082
42.556572950957495, 60.75600037556583
762.6065397304556, 944.1022861757496
941.732841112452, 60.065822327807105
559.5366682062306, 53.76008391819942
968.6180906923635, 522.3169832832214
891.921726438207, 532.9492764054071
197.61200698944648, 226.02056343725206
938.0132702440307, 619.7260378907238
899.9723142474716, 324.4063177011814
46.22233648279206, 244.0732489711347
95.20483407900682, 237.49022514310548
32.72401519252411, 581.3168237474805
343.2726169203749, 326.7167523481103
40.51372856679525, 874.8874569716551
341.9854524219725, 375.7658225606437
