50
496.6339032751883, 467.0593176460667
316.7320067134163, 594.9952542674648 
543.3484225596317, 156.70149970535851 
968.3327563881829, 971.6692140469993 
740.9274169449972, 623.5588492417381 
475.19161860816695, 123.01410625359554 
365.2230773187081, 299.87931576454275 
692.8601984430853, 874.2430211826602 
875.2369173147222, 453.97768826557626 
593.8387028538089, 451.09417615404567 
33.573393614750316, 407.11229282034043 
118.14825609660606, 192.3989721306837 
338.1760174094053, 47.801954271828315 
265.49268497358946, 98.7909638501956 
768.8494330132183, 250.71915222232388 
883.2639838959884, 804.8660409027855 
31.825597901792847, 582.8806214792148 
101.71600727071196, 254.48764449334948 
685.8271879014029, 200.36379255557912 
520.9510884656636, 957.5636236126727 
889.5272054563851, 765.5359138730444 
63.93457838095007, 211.50351402344836 
22.998654984900835, 547.7900299650094 
875.5730006724098, 81.69869000420837 
104.69340841356845, 610.040310296508 
769.9611299234756, 252.75005665933858 
750.6852693758103, 128.73637063439324 
506.2243616398607, 85.80088046455236 
404.3568191165906, 446.91461720625847 
607.9525766398846, 347.2154611326953 
702.4054687684078, 417.8123658299384 
532.0420953708016, 109.9767794883736 
136.98923969319722, 960.827841800792 
739.832793061077, 271.55910161640196 
624.0280847953467, 522.1175970038755 
626.7476169900013, 980.6648238019377 
194.12200439884987, 308.8804364204666 
326.21197014720195, 20.09695168051584 
785.2424875223322, 749.3844762893846 
119.45113329918311, 854.1718451451659 
35.29890827811821, 620.0522504247024 
554.8336445653566, 616.459663293459 
47.87711311908982, 676.4263941701363 
408.74939839236833, 787.2726090629187 
335.8927878005841, 426.5960228377218 
304.5810483379906, 690.2039588265977 
535.5970100919338, 893.6721686877429 
147.1482461016418, 223.15364027624884 
27.317284788883622, 828.1581170468216 
527.0736405587054, 431.6590606292703 
299.51241409536823, 851.5682907174977 
